RowNumber,CustomerId,CreditScore,GeographyID,GenderID,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Bank DOJ
5964,15653521.0,850,3,2,40,6,104449.8,1,1,1,747.88,0,2017-07-25 00:00:00
5965,15802220.0,599,2,1,35,4,137102.65,1,0,0,76870.81,0,2019-03-26 00:00:00
5966,15644132.0,724,1,2,30,4,142475.87,1,1,1,107848.24,0,2019-05-19 00:00:00
5967,15600832.0,508,1,2,43,6,0.0,1,1,0,103726.71,0,2016-11-25 00:00:00
5968,15797919.0,773,2,1,37,4,103195.2,2,1,0,178268.36,0,2018-10-20 00:00:00
5969,15603743.0,526,1,1,28,3,112070.44,1,0,1,126281.83,0,2019-12-11 00:00:00
5970,15579714.0,542,1,2,29,6,0.0,2,0,1,196651.72,0,2016-12-16 00:00:00
5971,15634295.0,470,1,1,35,5,96473.59,1,0,0,5962.3,0,2018-08-30 00:00:00
5972,15786680.0,805,2,1,37,6,0.0,2,1,0,21928.81,0,2016-12-31 00:00:00
5973,15623499.0,548,3,1,49,6,108437.89,1,0,0,127022.87,1,2017-05-06 00:00:00
5974,15691823.0,672,1,1,37,4,153195.59,1,1,1,162763.01,0,2018-11-30 00:00:00
5975,15809279.0,773,1,1,45,3,96877.21,1,1,1,113950.51,0,2019-12-05 00:00:00
5976,15758039.0,614,1,1,44,6,0.0,2,0,1,104930.46,0,2017-06-24 00:00:00
5977,15807163.0,537,1,2,38,4,0.0,1,0,0,52337.97,1,2019-02-05 00:00:00
5978,15631639.0,704,1,2,40,5,95452.89,1,0,1,179964.55,0,2018-01-12 00:00:00
5979,15713770.0,586,2,1,41,5,63873.56,1,1,0,83753.64,0,2018-01-01 00:00:00
5980,15698167.0,677,1,2,24,4,148298.59,2,0,0,182913.95,0,2019-04-02 00:00:00
5981,15781710.0,558,2,2,31,5,0.0,2,1,0,166720.28,0,2017-11-20 00:00:00
5982,15801296.0,634,3,2,37,4,143258.85,2,1,0,192721.98,0,2019-09-12 00:00:00
5983,15704378.0,655,3,1,37,6,121342.24,1,1,1,180241.44,0,2016-09-25 00:00:00
5984,15767891.0,619,3,2,28,4,99152.73,2,1,0,48475.12,0,2019-05-10 00:00:00
5985,15640667.0,662,1,2,41,3,0.0,2,1,0,126551.48,0,2019-12-10 00:00:00
5986,15702145.0,705,2,1,33,4,68423.89,1,1,1,64872.55,0,2019-09-22 00:00:00
5987,15679738.0,527,2,2,35,6,0.0,1,1,0,98031.53,1,2016-11-22 00:00:00
5988,15636634.0,630,3,2,25,5,79656.81,1,1,0,93524.22,0,2017-10-03 00:00:00
5989,15809227.0,850,1,1,35,5,0.0,2,1,1,56991.66,0,2017-10-20 00:00:00
5990,15601811.0,668,1,2,53,5,110240.04,1,0,0,183980.56,1,2018-04-13 00:00:00
5991,15625494.0,573,1,2,32,4,125321.84,2,1,1,130234.63,0,2019-05-06 00:00:00
5992,15723737.0,680,1,1,27,4,0.0,1,1,0,32454.26,0,2019-01-18 00:00:00
5993,15682955.0,758,1,2,32,4,84378.9,1,1,1,75396.43,0,2018-10-09 00:00:00
5994,15758856.0,597,1,1,45,4,0.0,2,0,0,167756.45,0,2019-03-13 00:00:00
5995,15746065.0,580,3,1,35,6,136281.41,2,1,1,24799.47,0,2016-10-29 00:00:00
5996,15783865.0,622,1,1,59,5,119380.37,1,1,1,60429.43,0,2017-12-16 00:00:00
5997,15745455.0,638,3,1,62,4,108716.59,2,1,1,74241.09,0,2018-12-24 00:00:00
5998,15583033.0,640,1,2,20,7,0.0,2,0,1,78310.82,0,2016-02-08 00:00:00
5999,15644212.0,644,2,1,28,5,0.0,2,1,0,119419.37,0,2018-09-15 00:00:00
6000,15735688.0,753,1,2,31,3,106596.29,1,0,0,91305.77,0,2019-11-19 00:00:00
6001,15658577.0,629,1,2,37,4,99546.25,3,0,1,25136.95,1,2019-05-15 00:00:00
6002,15606887.0,775,1,2,30,3,0.0,1,1,0,193880.6,1,2019-10-05 00:00:00
6003,15783026.0,701,1,2,41,7,0.0,1,1,0,47856.78,0,2016-05-22 00:00:00
6004,15579892.0,708,2,1,19,6,112615.86,1,1,1,4491.77,0,2016-11-27 00:00:00
6005,15802088.0,521,2,2,22,6,0.0,1,1,1,101311.95,0,2016-11-02 00:00:00
6006,15589323.0,636,1,2,24,3,0.0,2,0,1,38830.72,0,2019-11-29 00:00:00
6007,15636395.0,529,1,2,31,4,0.0,2,1,0,26817.23,0,2018-12-11 00:00:00
6008,15712772.0,757,1,1,28,3,75381.15,1,1,1,199727.72,0,2019-09-23 00:00:00
6009,15700937.0,767,2,2,24,5,0.0,2,1,1,67445.85,0,2017-12-12 00:00:00
6010,15766659.0,525,2,1,33,3,0.0,2,1,0,161002.29,0,2019-12-26 00:00:00
6011,15814033.0,759,2,1,38,4,0.0,2,1,0,20778.39,0,2019-09-15 00:00:00
6012,15783007.0,520,3,2,45,5,123086.39,1,1,1,41042.4,1,2017-11-17 00:00:00
6013,15654183.0,738,1,2,26,4,0.0,2,1,0,67484.16,0,2018-10-09 00:00:00
6014,15609899.0,548,2,1,37,3,0.0,1,1,0,121763.68,0,2019-11-01 00:00:00
6015,15747323.0,535,2,1,48,4,109472.47,1,1,0,157358.43,1,2019-07-26 00:00:00
6016,15582591.0,615,2,1,59,4,155766.05,1,1,1,110275.17,0,2018-12-10 00:00:00
6017,15738835.0,850,3,1,38,7,101985.81,2,0,0,43801.27,0,2016-04-12 00:00:00
6018,15782404.0,487,1,2,34,4,96019.5,1,0,0,9085.0,0,2018-12-23 00:00:00
6019,15697480.0,731,1,1,30,4,0.0,2,0,1,143086.09,0,2018-12-30 00:00:00
6020,15697045.0,726,2,2,35,4,0.0,2,0,1,100556.98,0,2018-12-08 00:00:00
6021,15781234.0,609,1,2,35,6,147900.43,1,1,0,140000.29,0,2017-03-22 00:00:00
6022,15579891.0,714,1,1,52,5,100755.66,1,1,1,186775.25,0,2018-07-23 00:00:00
6023,15805690.0,694,2,2,35,6,0.0,1,1,0,133570.43,1,2016-09-30 00:00:00
6024,15612139.0,786,1,2,33,4,83036.05,1,0,1,154990.58,1,2018-11-29 00:00:00
6025,15568834.0,698,2,1,27,4,125427.37,2,0,0,27654.44,0,2019-01-13 00:00:00
6026,15709917.0,601,1,2,46,3,98202.76,1,0,0,137763.93,0,2019-12-11 00:00:00
6027,15718843.0,769,2,1,41,5,72509.91,1,1,0,25723.73,0,2017-11-25 00:00:00
6028,15799494.0,850,3,1,44,4,140393.65,2,0,1,186285.52,0,2018-12-06 00:00:00
6029,15673439.0,646,2,2,50,4,142644.64,2,1,1,142208.5,1,2019-04-02 00:00:00
6030,15669011.0,659,1,2,44,7,23503.31,1,0,1,169862.01,1,2016-03-21 00:00:00
6031,15581388.0,487,2,1,33,6,145729.71,1,1,0,41365.85,0,2017-03-07 00:00:00
6032,15743153.0,740,3,2,40,5,122295.17,2,1,1,30812.84,0,2017-09-24 00:00:00
6033,15579787.0,686,1,1,39,5,0.0,2,1,0,155023.93,0,2017-12-23 00:00:00
6034,15759966.0,612,2,2,36,5,119799.27,2,1,0,159416.58,0,2018-06-16 00:00:00
6035,15601045.0,655,2,1,37,5,163708.58,2,0,0,76259.23,0,2018-06-28 00:00:00
6036,15764021.0,617,1,1,34,4,61687.33,2,1,0,105965.25,0,2018-12-28 00:00:00
6037,15687218.0,674,1,2,27,3,79144.34,1,0,1,50743.83,0,2019-11-29 00:00:00
6038,15626452.0,711,2,1,32,7,0.0,2,1,1,147720.27,0,2016-09-19 00:00:00
6039,15700964.0,624,3,2,27,5,104848.68,1,1,1,167387.36,0,2018-04-12 00:00:00
6040,15768887.0,597,2,1,26,4,0.0,2,0,1,95159.13,0,2018-12-01 00:00:00
6041,15735358.0,682,2,1,46,7,0.0,1,1,1,4654.28,0,2016-04-06 00:00:00
6042,15749472.0,775,1,1,45,6,0.0,1,1,0,130376.68,0,2017-08-11 00:00:00
6043,15685872.0,727,1,2,29,5,146652.01,1,1,1,173486.39,0,2018-04-19 00:00:00
6044,15760851.0,629,1,1,31,5,0.0,2,1,0,93881.75,0,2018-07-12 00:00:00
6045,15734588.0,684,1,1,46,4,0.0,2,1,1,36376.97,0,2018-10-31 00:00:00
6046,15784594.0,549,3,2,37,4,130622.34,2,1,1,128499.94,0,2018-12-18 00:00:00
6047,15606435.0,593,3,1,69,4,187013.13,2,0,1,105898.69,0,2019-08-03 00:00:00
6048,15790247.0,536,2,1,40,3,0.0,2,1,1,11959.03,0,2019-12-15 00:00:00
6049,15676433.0,707,1,2,36,5,0.0,1,0,0,98810.78,0,2018-08-24 00:00:00
6050,15625905.0,592,2,1,41,6,0.0,2,1,0,65906.07,0,2017-04-02 00:00:00
6051,15626414.0,703,1,1,44,5,98862.54,1,1,0,151516.7,0,2017-11-02 00:00:00
6052,15623220.0,723,2,2,45,4,0.0,2,1,0,37214.39,0,2018-09-23 00:00:00
6053,15752857.0,452,3,1,52,4,98443.14,2,0,0,92033.98,0,2018-12-25 00:00:00
6054,15677908.0,552,2,1,42,3,0.0,2,0,0,195692.3,0,2019-12-23 00:00:00
6055,15773013.0,633,1,2,47,6,0.0,1,1,1,6342.84,1,2017-03-23 00:00:00
6056,15623972.0,479,3,2,23,6,123575.51,1,0,1,95148.28,0,2017-03-30 00:00:00
6057,15738627.0,768,1,1,25,4,0.0,2,1,1,21215.67,0,2018-12-06 00:00:00
6058,15643392.0,742,1,1,31,6,105239.1,1,1,1,19700.24,0,2017-01-03 00:00:00
6059,15684868.0,668,3,1,56,3,110993.79,1,1,0,134396.64,1,2019-11-19 00:00:00
6060,15627854.0,707,2,1,44,3,0.0,2,1,1,135077.01,0,2019-11-24 00:00:00
6061,15669253.0,754,2,1,39,3,157691.98,2,1,0,133600.89,1,2019-10-31 00:00:00
6062,15758023.0,544,3,1,47,7,105245.21,1,0,0,99922.08,1,2016-05-22 00:00:00
6063,15574558.0,718,2,1,32,6,0.0,2,1,1,41399.33,0,2017-05-21 00:00:00
6064,15635256.0,762,1,1,31,4,117687.35,1,1,1,159344.43,0,2019-01-04 00:00:00
6065,15680399.0,772,1,1,23,4,0.0,2,1,0,18364.19,0,2019-08-25 00:00:00
6066,15674720.0,691,3,2,37,4,123067.63,1,1,1,98162.44,1,2019-05-01 00:00:00
6067,15580249.0,502,1,1,45,7,0.0,1,0,0,84663.21,0,2016-04-12 00:00:00
6068,15675431.0,563,1,2,34,5,0.0,2,0,0,36536.93,0,2017-11-03 00:00:00
6069,15698285.0,676,1,2,41,7,101457.14,1,1,1,79101.67,0,2016-03-19 00:00:00
6070,15810775.0,576,2,1,52,3,100549.43,2,1,1,16644.16,0,2019-09-26 00:00:00
6071,15678173.0,629,2,1,35,5,174588.8,2,0,1,158420.14,0,2018-09-10 00:00:00
6072,15665222.0,625,2,1,52,6,121161.57,1,1,0,48988.28,0,2017-06-24 00:00:00
6073,15803908.0,628,1,1,45,5,0.0,2,1,1,96862.56,0,2018-08-31 00:00:00
6074,15586039.0,471,3,2,36,5,90063.74,2,1,1,96366.7,0,2017-11-23 00:00:00
6075,15802570.0,811,1,2,45,7,0.0,2,1,1,146123.19,0,2016-09-11 00:00:00
6076,15781451.0,504,1,1,42,7,134936.97,2,0,0,135178.91,0,2016-03-13 00:00:00
6077,15721019.0,687,1,2,24,6,110495.27,1,1,0,158615.41,0,2017-02-05 00:00:00
6078,15738588.0,660,3,2,37,7,133200.09,1,0,0,71433.88,0,2016-03-25 00:00:00
6079,15730657.0,548,1,2,41,6,82596.8,1,0,1,55672.09,0,2016-12-31 00:00:00
6080,15739292.0,609,3,1,31,6,103837.75,1,1,1,150218.11,0,2017-09-01 00:00:00
6081,15725945.0,659,2,2,42,7,0.0,1,0,0,162734.31,1,2016-03-02 00:00:00
6082,15813159.0,526,1,1,52,6,93590.47,1,0,1,21228.71,1,2016-09-30 00:00:00
6083,15636820.0,725,3,1,40,4,104149.66,1,1,0,62027.9,0,2019-07-06 00:00:00
6084,15603880.0,519,3,1,38,5,114141.64,1,1,1,60988.21,1,2018-06-04 00:00:00
6085,15619494.0,562,3,2,31,6,117153.0,1,1,1,108675.01,0,2017-07-02 00:00:00
6086,15596992.0,482,3,1,45,4,156353.46,1,1,0,72643.95,1,2019-01-18 00:00:00
6087,15735025.0,535,2,1,37,3,175534.78,2,1,1,9241.52,0,2019-10-01 00:00:00
6088,15730759.0,561,1,2,27,3,135637.0,1,1,0,153080.4,1,2019-12-08 00:00:00
6089,15752912.0,661,1,2,30,7,0.0,2,1,0,72196.57,0,2016-07-06 00:00:00
6090,15711316.0,771,1,1,27,5,0.0,2,1,1,199527.34,0,2017-12-11 00:00:00
6091,15738785.0,545,1,1,26,5,0.0,2,0,1,156598.23,0,2018-06-27 00:00:00
6092,15777896.0,850,3,2,33,3,83415.04,1,0,1,74917.64,0,2019-10-23 00:00:00
6093,15628963.0,601,3,1,43,3,141859.12,2,1,1,111249.62,0,2019-10-28 00:00:00
6094,15742126.0,712,3,1,38,7,132767.66,2,1,1,59115.77,0,2016-03-21 00:00:00
6095,15575623.0,589,1,2,31,4,110635.32,1,1,0,148218.86,0,2019-02-09 00:00:00
6096,15741652.0,600,2,1,37,6,177657.35,1,1,1,77142.32,0,2016-12-25 00:00:00
6097,15738884.0,642,3,1,41,3,157777.58,1,1,0,67484.6,0,2019-12-21 00:00:00
6098,15615050.0,575,3,1,47,4,107915.94,2,1,1,63452.18,1,2018-12-04 00:00:00
6099,15803005.0,570,3,2,57,4,86568.75,1,0,1,103660.31,0,2019-04-22 00:00:00
6100,15743498.0,532,3,1,52,5,137755.76,1,1,0,163191.99,1,2018-03-17 00:00:00
6101,15720463.0,796,1,1,30,5,137262.71,2,1,0,62905.29,0,2018-03-31 00:00:00
6102,15588695.0,833,2,1,32,4,0.0,1,1,1,44323.22,1,2018-10-09 00:00:00
6103,15665802.0,642,2,2,36,4,0.0,2,1,1,97938.59,0,2019-03-25 00:00:00
6104,15571144.0,655,1,1,28,4,0.0,2,0,1,126565.21,0,2019-05-08 00:00:00
6105,15750731.0,736,3,1,50,7,116309.01,1,1,0,185360.4,1,2016-07-07 00:00:00
6106,15605134.0,617,1,2,34,7,131244.65,2,1,0,183229.02,0,2016-04-17 00:00:00
6107,15626044.0,762,3,1,28,7,125155.83,2,1,1,106024.02,0,2016-07-03 00:00:00
6108,15737910.0,703,3,1,35,7,140691.08,2,1,0,167810.26,0,2016-07-14 00:00:00
6109,15761076.0,507,1,1,41,6,58820.32,2,1,1,138536.09,0,2016-09-28 00:00:00
6110,15710105.0,581,3,2,26,6,105099.45,1,1,1,184520.0,1,2016-11-20 00:00:00
6111,15577402.0,593,1,1,31,6,0.0,2,0,1,20492.16,0,2017-06-03 00:00:00
6112,15803337.0,648,1,1,23,6,168372.52,1,1,0,134676.72,0,2017-06-16 00:00:00
6113,15654372.0,462,3,1,34,6,94682.56,2,1,0,138478.2,0,2017-06-19 00:00:00
6114,15585867.0,596,2,1,36,6,0.0,2,0,1,125557.95,0,2017-09-19 00:00:00
6115,15662488.0,627,1,2,44,5,0.0,2,1,0,82969.61,1,2017-09-26 00:00:00
6116,15604813.0,494,1,1,40,5,0.0,2,0,1,158071.69,0,2017-11-21 00:00:00
6117,15611644.0,627,1,1,73,5,146329.73,1,0,1,43615.67,0,2017-12-05 00:00:00
6118,15674928.0,850,2,1,37,5,0.0,2,1,0,119969.99,0,2017-12-15 00:00:00
6119,15656100.0,632,1,2,49,5,167962.7,1,0,0,140201.21,0,2018-06-10 00:00:00
6120,15764293.0,490,1,1,33,5,0.0,2,1,1,80792.83,0,2018-06-15 00:00:00
6121,15636423.0,715,1,1,40,5,0.0,1,1,1,141359.11,0,2018-06-18 00:00:00
6122,15607629.0,679,1,1,48,5,0.0,2,1,0,23344.94,0,2018-07-26 00:00:00
6123,15577313.0,619,1,1,44,5,116967.68,1,1,0,5075.17,1,2018-08-16 00:00:00
6124,15714493.0,465,2,2,33,5,0.0,2,1,1,95500.98,0,2018-08-22 00:00:00
6125,15643359.0,736,2,1,32,4,0.0,1,0,1,79082.62,0,2018-11-03 00:00:00
6126,15687913.0,501,3,2,34,4,93244.42,1,0,1,199805.63,0,2018-11-12 00:00:00
6127,15790935.0,535,1,2,29,4,0.0,2,0,1,52709.55,0,2018-11-26 00:00:00
6128,15708693.0,759,1,2,33,4,0.0,2,1,0,56583.88,0,2019-01-18 00:00:00
6129,15672016.0,819,1,1,35,4,0.0,2,0,1,3385.04,0,2019-05-08 00:00:00
6130,15727605.0,533,3,1,43,4,80442.06,2,0,1,12537.42,0,2019-06-27 00:00:00
6131,15651144.0,632,3,2,35,4,150561.03,2,0,0,64722.61,0,2019-07-19 00:00:00
6132,15749401.0,686,1,1,60,3,0.0,3,1,1,75246.21,1,2019-09-24 00:00:00
6133,15691874.0,687,1,2,34,3,125474.44,1,1,0,198929.84,0,2019-12-19 00:00:00
6134,15620735.0,667,3,2,33,7,127076.68,2,1,0,69011.66,0,2016-09-13 00:00:00
6135,15769781.0,699,2,2,25,6,0.0,2,1,1,52404.47,0,2017-05-28 00:00:00
6136,15624611.0,497,2,1,37,4,128650.11,2,1,1,163641.53,0,2019-09-11 00:00:00
6137,15773071.0,780,2,2,33,4,145580.61,1,1,1,154598.56,0,2019-02-05 00:00:00
6138,15720371.0,652,1,2,51,7,0.0,1,1,0,173989.47,1,2016-01-20 00:00:00
6139,15717984.0,477,1,1,47,6,144900.58,1,1,0,61315.37,1,2017-01-10 00:00:00
6140,15806407.0,652,1,2,37,4,0.0,2,1,0,143393.24,0,2019-03-30 00:00:00
6141,15785042.0,488,1,2,31,6,97588.6,1,0,0,124210.53,0,2017-04-07 00:00:00
6142,15809302.0,572,1,1,24,5,0.0,2,1,1,151460.84,0,2018-04-29 00:00:00
6143,15677550.0,755,1,2,38,4,0.0,2,1,0,20734.81,0,2019-08-28 00:00:00
6144,15654096.0,779,3,2,24,5,122200.31,2,1,0,43705.56,0,2017-10-06 00:00:00
6145,15617320.0,693,2,2,46,7,151709.33,1,1,0,180736.24,0,2016-09-12 00:00:00
6146,15653065.0,530,2,2,22,5,0.0,2,1,0,104170.48,0,2018-06-04 00:00:00
6147,15649112.0,738,2,2,33,4,122134.4,2,0,1,27867.59,0,2018-11-04 00:00:00
6148,15690526.0,690,3,1,31,7,137260.45,2,1,0,55387.28,0,2016-09-13 00:00:00
6149,15806945.0,611,1,2,30,5,88594.14,1,1,0,196332.45,0,2017-11-12 00:00:00
6150,15670066.0,643,2,1,34,5,0.0,2,1,1,116046.22,0,2017-11-24 00:00:00
6151,15625761.0,632,3,1,41,5,127205.32,4,1,0,93874.87,1,2018-05-14 00:00:00
6152,15761525.0,727,2,2,31,4,96997.09,2,0,0,76614.04,0,2019-02-27 00:00:00
6153,15735080.0,508,1,2,64,7,0.0,1,1,1,6076.62,0,2016-07-18 00:00:00
6154,15619537.0,550,1,1,31,7,142200.19,2,1,1,122221.71,0,2016-09-07 00:00:00
6155,15598162.0,754,3,2,39,5,160761.41,1,1,1,24156.03,0,2018-04-02 00:00:00
6156,15694300.0,759,1,1,26,5,0.0,2,1,0,135394.62,0,2018-06-09 00:00:00
6157,15637235.0,794,2,1,33,5,0.0,2,0,0,91340.02,0,2018-08-28 00:00:00
6158,15612444.0,549,1,1,29,4,0.0,2,1,0,146090.38,0,2018-11-19 00:00:00
6159,15626457.0,671,1,1,31,4,116234.61,1,1,0,172096.08,0,2019-06-10 00:00:00
6160,15627995.0,756,3,2,26,4,155143.52,1,0,1,135034.57,1,2019-08-18 00:00:00
6161,15706128.0,632,1,2,21,3,0.0,2,1,0,84008.66,0,2019-10-20 00:00:00
6162,15666430.0,579,1,1,38,4,0.0,2,0,0,91763.67,0,2019-01-24 00:00:00
6163,15627385.0,748,1,1,34,3,84009.47,1,1,1,137001.1,0,2019-11-20 00:00:00
6164,15581323.0,488,3,2,28,4,139246.22,2,1,0,106799.49,0,2018-11-23 00:00:00
6165,15608109.0,710,3,1,58,4,170113.0,2,0,1,10494.64,0,2018-12-01 00:00:00
6166,15801942.0,619,2,2,41,5,0.0,3,1,1,79866.73,1,2017-10-13 00:00:00
6167,15567431.0,773,1,1,64,6,145578.28,1,0,1,186172.85,0,2016-10-13 00:00:00
6168,15810167.0,657,2,1,75,6,126273.95,1,0,1,91673.6,0,2017-03-09 00:00:00
6169,15644501.0,579,1,2,26,4,162482.76,1,1,1,18458.2,0,2019-08-13 00:00:00
6170,15785290.0,542,1,1,29,3,0.0,1,1,0,8342.35,0,2019-12-10 00:00:00
6171,15611157.0,709,1,2,32,4,87814.89,1,1,0,138578.37,0,2019-09-19 00:00:00
6172,15673837.0,617,2,1,61,5,113858.95,1,1,1,38129.22,0,2018-02-13 00:00:00
6173,15656822.0,568,3,1,43,5,87612.64,4,1,1,107155.4,1,2018-09-09 00:00:00
6174,15580560.0,769,1,2,73,7,0.0,1,1,1,29792.11,0,2016-05-25 00:00:00
6175,15760641.0,608,3,1,26,3,106648.98,1,0,1,7063.6,0,2019-12-29 00:00:00
6176,15587584.0,503,2,1,31,6,0.0,2,1,1,21645.06,0,2016-10-07 00:00:00
6177,15604146.0,608,3,2,38,3,103653.51,2,1,1,137079.86,0,2019-11-21 00:00:00
6178,15813974.0,731,3,1,37,5,116880.53,1,0,0,172718.35,1,2018-09-07 00:00:00
6179,15746986.0,850,3,2,40,4,97990.49,2,0,0,106691.02,0,2019-01-04 00:00:00
6180,15759741.0,591,3,2,34,4,150635.3,1,1,1,72274.84,0,2019-09-19 00:00:00
6181,15734892.0,579,2,1,37,6,0.0,2,1,1,32246.63,0,2017-01-01 00:00:00
6182,15797194.0,570,1,1,39,6,129674.89,2,1,0,80552.36,0,2017-08-23 00:00:00
6183,15723786.0,709,1,2,37,4,0.0,2,1,0,16733.59,0,2019-02-06 00:00:00
6184,15642726.0,611,1,1,53,3,83568.26,1,0,0,1235.49,0,2019-10-28 00:00:00
6185,15664339.0,775,2,1,48,6,178144.91,2,0,0,50168.41,1,2016-11-05 00:00:00
6186,15754526.0,699,3,1,36,6,147137.74,1,1,1,33687.9,0,2016-11-21 00:00:00
6187,15703037.0,618,1,1,37,5,0.0,1,0,1,178705.45,1,2018-04-08 00:00:00
6188,15751412.0,704,1,1,36,6,114370.41,1,0,1,66810.48,0,2017-03-26 00:00:00
6189,15609558.0,835,3,2,47,6,108289.28,2,1,1,45859.55,1,2017-08-13 00:00:00
6190,15572408.0,714,3,1,39,5,149887.49,2,1,0,63846.36,0,2018-04-26 00:00:00
6191,15613923.0,581,2,2,43,4,170172.9,1,0,1,100236.02,0,2018-12-02 00:00:00
6192,15747000.0,592,1,1,27,5,0.0,2,1,1,19645.65,0,2017-11-15 00:00:00
6193,15731781.0,551,1,1,43,4,0.0,2,1,0,178393.68,0,2018-11-16 00:00:00
6194,15727198.0,689,3,2,28,6,64808.32,2,0,0,78591.15,0,2017-05-23 00:00:00
6195,15794273.0,604,1,2,56,3,62732.65,1,0,1,124954.56,0,2019-10-24 00:00:00
6196,15804950.0,514,1,2,41,6,0.0,2,1,1,3756.65,0,2017-09-09 00:00:00
6197,15576304.0,698,1,1,29,4,95167.55,1,1,1,152723.23,0,2019-05-31 00:00:00
6198,15645200.0,581,3,2,54,4,152508.99,1,1,0,187597.98,1,2019-08-13 00:00:00
6199,15779627.0,573,3,1,31,3,134644.19,1,1,1,70381.49,0,2019-09-25 00:00:00
6200,15750755.0,449,2,2,33,3,0.0,2,0,0,156792.89,0,2019-12-13 00:00:00
6201,15569654.0,850,3,2,31,6,51293.47,1,0,0,35534.68,0,2017-05-04 00:00:00
6202,15753079.0,612,1,1,41,4,0.0,3,0,0,151256.22,0,2018-10-24 00:00:00
6203,15684995.0,690,2,1,49,5,116622.73,1,0,1,51011.29,0,2018-03-31 00:00:00
6204,15790763.0,599,2,2,49,5,0.0,2,1,0,111190.53,0,2018-01-26 00:00:00
6205,15766458.0,498,1,1,33,4,198113.86,1,1,0,69664.35,0,2018-12-28 00:00:00
6206,15616221.0,497,1,2,29,5,85646.81,1,0,0,63233.02,1,2018-02-26 00:00:00
6207,15776124.0,802,2,1,51,7,0.0,1,0,1,40855.79,0,2016-01-13 00:00:00
6208,15665811.0,644,1,1,33,6,141234.98,1,1,0,95673.05,0,2017-08-20 00:00:00
6209,15729804.0,714,1,1,34,3,0.0,2,1,1,80234.14,0,2019-12-06 00:00:00
6210,15714062.0,690,1,2,40,4,77641.99,1,0,0,189051.59,1,2019-06-20 00:00:00
6211,15592197.0,522,2,1,30,3,0.0,2,1,0,145490.85,0,2019-12-26 00:00:00
6212,15793116.0,502,3,2,40,4,117304.29,1,0,0,196278.32,0,2019-06-28 00:00:00
6213,15638231.0,730,2,2,62,3,0.0,2,1,1,162889.1,0,2019-12-05 00:00:00
6214,15697678.0,590,3,1,36,4,92340.69,2,1,1,174667.58,0,2019-08-11 00:00:00
6215,15800412.0,458,3,1,35,7,146780.52,2,1,1,3476.38,0,2016-01-10 00:00:00
6216,15597610.0,553,2,1,41,6,144974.55,1,1,1,19344.92,0,2017-09-21 00:00:00
6217,15726634.0,479,1,1,47,7,0.0,1,1,0,95270.83,0,2016-08-16 00:00:00
6218,15670866.0,693,1,1,31,7,0.0,2,1,1,107759.31,0,2016-08-27 00:00:00
6219,15667462.0,707,2,1,43,7,0.0,2,1,0,118368.2,0,2016-09-04 00:00:00
6220,15662574.0,636,2,1,37,6,115137.26,1,1,0,52484.01,0,2017-04-14 00:00:00
6221,15716926.0,807,1,1,33,6,101952.97,2,1,0,178153.65,0,2017-07-01 00:00:00
6222,15603554.0,513,1,2,45,5,164649.52,3,1,0,49915.52,1,2017-10-02 00:00:00
6223,15716800.0,582,1,1,31,5,0.0,2,1,1,33747.03,0,2018-05-19 00:00:00
6224,15679429.0,694,1,1,32,4,91956.49,1,1,1,59961.81,0,2018-11-12 00:00:00
6225,15616122.0,777,1,1,39,4,0.0,2,1,1,18613.52,0,2019-06-27 00:00:00
6226,15742172.0,598,3,1,32,4,123938.6,2,1,0,198894.42,0,2019-07-10 00:00:00
6227,15792305.0,762,3,1,46,4,123571.77,3,0,1,57014.17,1,2019-09-15 00:00:00
6228,15636016.0,588,1,2,34,3,120777.88,1,1,1,131729.52,0,2019-11-09 00:00:00
6229,15733138.0,663,3,1,42,7,90248.79,1,1,1,79169.73,0,2016-07-02 00:00:00
6230,15669741.0,777,1,1,36,5,0.0,1,1,0,106472.34,0,2018-03-24 00:00:00
6231,15616954.0,592,1,1,71,5,0.0,2,0,1,17013.54,0,2017-11-26 00:00:00
6232,15729238.0,631,3,1,48,3,106396.48,1,1,1,150661.42,1,2019-09-28 00:00:00
6233,15718242.0,725,3,2,47,6,104887.43,1,0,0,86622.56,1,2016-12-25 00:00:00
6234,15682914.0,850,1,1,34,6,72079.71,1,1,1,115767.93,0,2017-09-18 00:00:00
6235,15654274.0,540,1,1,37,5,0.0,2,1,0,141998.89,0,2017-10-12 00:00:00
6236,15691457.0,674,2,1,36,5,0.0,2,1,1,182787.17,0,2018-04-08 00:00:00
6237,15719649.0,553,1,1,38,5,99844.68,1,0,0,187915.7,0,2018-08-28 00:00:00
6238,15778897.0,630,1,2,28,7,0.0,2,1,1,133267.78,0,2016-04-17 00:00:00
6239,15589437.0,466,1,1,26,6,156815.71,1,1,1,137476.09,0,2016-09-23 00:00:00
6240,15682369.0,613,1,1,47,4,146034.74,1,1,1,77146.14,0,2018-12-11 00:00:00
6241,15626507.0,558,1,1,27,4,152283.39,1,1,0,183271.15,0,2018-10-06 00:00:00
6242,15571995.0,775,3,2,33,4,118897.1,2,1,1,26362.4,0,2019-02-07 00:00:00
6243,15673333.0,698,3,1,52,5,96781.39,1,1,1,153373.71,0,2018-09-08 00:00:00
